Block_Nr,Block_Name,Task_Nr,Task_Name,Trial_Nr,Trial_Id,a cappella,active_choice,activities,age,age_at_event,association,bluegrass,blues,bossa nova,choral,classical,Condition_Id,control,country,dance_remix,description,edm,emot_content,emot_intensity,energetic,experience,factor1_tg1_task0,familiarity,fav_genres,favorite_genres,folk_indie,funk,genres,habit_change,habits_overall,hip hop,important,jazz,listen_time,metal,music_performance,musical theatre,new_mus,new_music,opera,overall,platform,pop,preference,,r_and_b,rap,rock,salsa,self_description,social,unique,version_familiarity,vintage,vivid,completed,crowdsourcing_code,crowdsourcing_subj_id,end_time,exp_subject_id,group_name,rec_session_id,session_name,session_nr,start_time,subj_counter_global,subj_counter_per_group,subject_code,time_delay_offset,time_measure_std,unlocked
1,block_1,3,main task 1,8,11,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,9,21,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,10,17,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,11,20,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,12,25,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,heard it on youtube,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,13,16,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,14,19,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,15,14,NA,NA,NA,NA,25,26,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,I was home with a friend and we watched old memory videos and the song was playing,NA,somewhat positive,a little,a little,heard it many times,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,somewhat,not at all,NA,NA,a little,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,16,2,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,heard it on the radio,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,17,3,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,heard it on the radio,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,18,6,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,heard it on the radio,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,19,9,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,20,24,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,21,10,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,heard it on the radio,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,22,5,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,23,8,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,heard it on youtube,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,24,22,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,heard it on the radio while driving,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,25,18,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,4,break,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,1,8,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I heard it on the radio while driving to work,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,2,1,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,3,9,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,4,20,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I heard it own youtube by randomly clicking,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,5,3,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,6,11,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,7,13,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never hear it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,8,19,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I heard it on the radio once not sure when,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,9,12,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,10,7,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,11,18,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,12,14,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,13,17,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,14,21,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,15,23,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,16,5,NA,NA,NA,NA,19,21,NA,NA,NA,NA,NA,1,somewhat spontaneous,NA,NA,I listen to this song in the car with my nephew he loved this song,NA,somewhat positive,somewhat,very,listen to it many times on the radio,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,somewhat,a little,NA,NA,a little,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,17,2,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I've heard it played on the radio and in stores many times,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,18,25,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,19,24,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,20,15,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I've heard somewhere but cant recall,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,21,10,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,22,16,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,23,6,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I've heard it played on the radio and television many times,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,24,22,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I've heard it on the radio while driving,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,25,4,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,heard it randomly on the radio and enjoyed it,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,6,post survey,1,1,2,7,"driving, exercising, cleaning the house and while working sometimes",30,NA,NA,3,3,1,1,4,1,NA,4,3,NA,3,NA,NA,NA,NA,NA,NA,"Metal, Rock,Classical",NA,1,2,NA,I listen to less rap,no,3,NA,1,30-60,5,Guitar acoustic and electric Self-taught and have had tutoring from age 8 until now 31,2,6,NA,2,NA,youtube mp3 player and amazon prime music,2,NA,,2,3,5,1,option_4,NA,NA,NA,2,NA,yes,NA,NA,2023-02-09T02:11:17Z,598368,group_1,685035,session_1,1,2023-02-09T00:23:39Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,1,consent,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T04:02:21Z,598380,group_1,685047,session_1,1,2023-02-09T00:37:42Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,2,instructions,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"I've never heard the song, I quite liked it.",NA,option_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,option_3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-09T04:02:21Z,598380,group_1,685047,session_1,1,2023-02-09T00:37:42Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,1,24,NA,NA,NA,NA,29,It was a specific place and about 3 years ago.,NA,NA,NA,NA,NA,1,somewhat spontaneous,NA,NA,"The first time I heard this song I was in car with my cousin, he was playing music and asked to his son what he wanted to listen to and he replied the Spiderman album. I remember thinking this was really catchy and had a nice vibe.",NA,somewhat positive,not at all,a little,"My cousins godmother was in the car at the time I heard this song too, and she was incredulous at the idea at a Spiderman album.  In a way, I was too, and it didn't come to my mind until later that the boy might have just meant soundtrack that has been around for a long time and not something new.",NA,very,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,somewhat,somewhat,NA,NA,extremely,yes,NA,NA,2023-02-09T04:02:21Z,598380,group_1,685047,session_1,1,2023-02-09T00:37:42Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,2,23,NA,NA,NA,NA,31,"I had heard the song before that memory, but that is what I most associate it with, so I have most associated it with him.",NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,My memory of the song is my toddler cousin used to play this song before he was banned from youtube by his mother.,NA,neutral,not at all,not at all,"I never really like the song, but I didn't really dislike either, so my memory of the song is a non-specific amalgamation of him playing that song as one of the few that he would have on repeat with his children's songs.",NA,extremely,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,not at all,not at all,NA,NA,somewhat,yes,NA,NA,2023-02-09T04:02:21Z,598380,group_1,685047,session_1,1,2023-02-09T00:37:42Z,NA,NA,NA,not measured,NA,TRUE
